neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation,
1,3360,15.9,0.15,K161D,315.34904,63.45713,242.56059,21.15431,0.7454713,0.25436539,2.466971,1,MPO365286,340,11,1981-2016,0.49,M-h,3Eh,MPCLINUX,1803,-3360,Syrinx,20160125
1,3361,19.03,0.15,K161D,175.49187,301.76777,189.40138,2.68456,0.3228121,0.7407253,1.2097564,1,MPO298984,620,14,1982-2014,0.53,M-h,3Eh,MPCLINUX,8803,-3361,Orpheus,20140627
1,3362,18.3,0.15,K161D,35.75877,55.03499,152.45246,9.9173,0.4685318,1.00132812,0.989506,3,MPO 73856,251,18,1984-2004,0.68,M-v,3Eh,MPCW,C802,-3362,Khufu,20041127
1,3551,16.75,0.15,K161D,241.12133,193.24115,173.83983,9.51542,0.4877094,0.3256992,2.0921441,0,MPO337280,310,16,1983-2015,0.72,M-h,3Eh,MPCLINUX,1804,-3551,Verenia,20150411
1,3552,12.9,0.15,K161D,264.552,316.89918,350.01714,31.20975,0.7119533,0.1130209,4.2367244,0,MPO365288,627,16,1983-2016,0.51,M-v,38h,MPCLINUX,1804,-3552,Don Quixote,20160214
1,3553,16.4,0.15,K161D,234.16523,288.89282,232.5374,36.76987,0.3201602,0.46732504,1.6445863,0,MPO347550,680,15,1985-2015,0.48,M-v,38h,MPCLINUX,1804,-3553,Mera,20150925
1,3554,15.82,0.15,K161D,184.7811,359.39217,358.62657,23.36257,0.2804803,1.02584792,0.9736751,1,MPO365288,1602,20,1986-2016,0.39,M-h,3Eh,MPCLINUX,1802,-3554,Amun,20160129
1,3671,16.5,0.15,K161D,244.40808,204.21734,82.13197,13.53471,0.541471,0.30227236,2.1988913,0,MPO365290,476,13,1984-2016,0.59,M-h,3Eh,MPCLINUX,9804,-3671,Dionysus,20160214
1,3691,14.7,0.15,K161D,90.82957,234.89813,348.76869,20.3615,0.2840914,0.41698092,1.7744289,0,MPO365290,1669,20,1975-2015,0.41,M-v,38h,MPCLINUX,1804,-3691,Bede,20150805
1,3752,15.3,0.15,K161D,291.99834,312.22209,147.97856,55.55973,0.301683,0.58653086,1.4134338,1,MPO371005,997,17,1976-2015,0.44,M-h,3Eh,MPCLINUX,1803,-3752,Camillo,20150921
1,3753,15.6,0.15,K161D,24.06674,43.81697,126.24113,19.80711,0.5149101,0.9890092,0.9977058,3,MPO371005,582,33,1973-2015,0.55,M-h,3Eh,MPCLINUX,5802,-3753,Cruithne,20151011
1,3757,18.95,0.15,K161D,104.61782,17.16752,74.97328,3.86822,0.4456174,0.39664406,1.8345748,0,MPO302085,150,7,1982-2014,0.88,M-v,3Eh,MPCW,8804,-3757,Anagolay,20140730
1,3838,15.6,0.15,K161D,317.43569,49.68482,235.5101,29.20549,0.7022356,0.53383386,1.5049843,1,MPO371006,599,20,1986-2015,0.52,M-h,3Eh,MPCLINUX,1803,-3838,Epona,20151129
1,3908,17.3,0.15,K161D,67.34622,126.33098,261.45418,2.18187,0.4586428,0.36817569,1.9279657,0,MPO371007,1555,13,1980-2015,0.51,M-h,3Eh,MPCLINUX,1804,-3908,Nyx,20151123
1,3988,17.9,0.15,K161D,113.21033,86.86887,229.84168,10.7664,0.3167972,0.51354346,1.5443696,0,MPO371008,464,13,1986-2015,0.49,M-h,3Eh,MPCLINUX,1804,-3988,Huma,20151218
1,4015,15.99,0.15,K161D,161.9122,92.63706,269.21653,2.76832,0.6269775,0.22987692,2.639201,0,MPO332856,852,17,1949-2015,0.51,M-h,3Eh,MPCLINUX,9803,-4015,Wilson-Harrington,20150319
1,4034,18.4,0.15,K161D,249.06508,296.62477,157.96075,11.16902,0.4440327,0.90342175,1.0597637,1,MPO344332,465,16,1986-2015,0.51,M-h,3Eh,MPCLINUX,8803,-4034,Vishnu,20150706
1,4055,14.7,0.15,K161D,63.10054,154.37003,164.84999,23.25768,0.3265178,0.40135872,1.8201796,0,MPO371009,2656,17,1985-2015,0.41,M-v,38h,MPCLINUX,1804,-4055,Magellan,20151214
1,4179,15.3,0.1,K161D,281.88328,278.72596,124.37362,0.44712,0.6293824,0.24427497,2.5344481,0,MPO344333,5320,25,1934-2015,0.57,M-v,3Eh,MPCW,9803,-4179,Toutatis,20150719
1,4183,14.4,0.15,K161D,126.46166,236.2885,294.92953,6.70654,0.6344129,0.35311576,1.9824001,0,MPO371010,1763,25,1986-2015,0.5,M-v,3Eh,MPCW,9803,-4183,Cuno,20151025
1,4197,14.6,0.15,K161D,170.0121,122.40771,7.18589,12.57697,0.7718224,0.28317982,2.2966484,0,MPO279558,660,17,1954-2013,0.67,M-v,3Eh,MPCW,1803,-4197,Morpheus,20131204
1,4257,15.8,0.15,K161D,108.8779,278.93361,169.21517,40.71705,0.4683239,0.46631001,1.646972,0,MPO298992,610,16,1987-2014,0.49,M-h,3Eh,MPCLINUX,1803,-4257,Ubasti,20140626
1,4341,16,0.15,K161D,215.32351,15.65044,108.12099,11.85246,0.6795744,0.39643581,1.8352172,1,MPO344335,397,17,1987-2015,0.55,M-h,3Eh,MPCLINUX,1803,-4341,Poseidon,20150802
1,4401,16,0.15,K161D,92.76945,68.15904,22.911,26.65198,0.5649538,0.23789425,2.5795667,0,MPO347558,587,9,1985-2015,0.48,M-v,38h,MPCLINUX,5804,-4401,Aditi,20150510
1,4450,17.1,0.15,K161D,171.29742,291.77558,311.85262,5.51978,0.5865445,0.56903851,1.4422535,0,MPO371013,859,20,1987-2015,0.5,M-h,3Eh,MPCLINUX,9803,-4450,Pan,20151213
1,4486,15.6,0.15,K161D,270.66737,168.87605,82.24798,3.03952,0.6628382,0.30216804,2.1993974,0,MPO371014,694,22,1987-2015,0.52,M-v,3Eh,MPCW,9803,-4486,Mithra,20151217
1,4487,17.4,0.15,K161D,150.35196,173.91278,198.13792,16.40601,0.2965339,0.43288313,1.7307019,1,MPO298994,424,14,1987-2014,0.48,M-v,38h,MPCLINUX,1804,-4487,Pocahontas,20140622
1,4503,15.6,0.15,K161D,298.50967,76.35967,46.00777,2.51356,0.5230521,0.22128316,2.707097,0,MPO344336,516,13,1980-2015,0.59,M-v,38h,MPCLINUX,1804,-4503,Cleobulus,20150818
1,4544,17.1,0.15,K161D,269.26938,333.74717,24.00985,14.14561,0.2501207,0.92692345,1.0417739,0,MPO 77285,117,6,1989-2005,0.66,M-v,3Eh,MPCW,5803,-4544,Xanthus,20050505
1,4581,20.7,0.15,K161D,41.81137,255.28885,180.27663,4.91934,0.3569738,0.95323851,1.0225118,0,MPO344337,176,7,1989-2015,0.5,M-v,3Eh,MPCW,8803,-4581,Asclepius,20150810
1,4596,16.1,0.15,K161D,68.99822,248.41116,154.28963,37.09063,0.5187228,0.29385537,2.2406823,1,MPO365302,191,13,1981-2016,0.59,M-h,3Eh,MPCLINUX,1804,-4596,1981 QB,20160117
1,4660,18.2,0.15,K161D,253.789,158.01941,314.45887,1.43183,0.359973,0.54260292,1.4887255,0,MPO365303,519,12,1981-2015,0.58,M-v,3Eh,MPCW,9803,-4660,Nereus,20150524
1,4688,19.4,0.15,K161D,180.91948,213.56452,241.33925,6.37684,0.5152352,0.29504632,2.2346487,1,MPO309185,193,4,1980-2011,0.63,M-h,3Eh,MPCLINUX,4804,-4688,1980 WF,20110501
1,4769,16.9,0.15,K161D,327.22558,121.35332,325.59194,8.88627,0.4831284,0.89896177,1.0632659,0,MPO344339,228,14,1989-2015,0.72,M-v,3Eh,MPCW,9803,-4769,Castalia,20150703
1,4947,18,0.15,K161D,337.84707,192.85798,215.46057,15.65152,0.1684193,0.61462778,1.3700232,1,MPO344340,465,12,1978-2015,0.47,M-v,38h,MPCLINUX,1804,-4947,Ninkasi,20150712
1,4953,14.1,0.15,K161D,197.21653,77.74827,77.73747,24.38786,0.6576183,0.47745578,1.6212399,0,MPO347563,203,21,1974-2015,0.7,M-v,3Eh,MPCW,9803,-4953,1990 MU,20150916
1,4954,12.6,0.15,K161D,314.18021,52.42871,358.51988,17.44609,0.4484782,0.34804448,2.0016104,0,MPO347563,2073,21,1975-2015,0.43,M-v,38h,MPCLINUX,1804,-4954,Eric,20150817
1,4957,14.9,0.15,K161D,340.24994,97.46448,254.91531,35.00671,0.2190406,0.50319206,1.5654776,1,MPO337294,375,15,1976-2015,0.54,M-v,38h,MPCLINUX,1804,-4957,Brucemurray,20150501
1,5011,16.4,0.15,K161D,106.34252,105.74771,10.78193,7.40756,0.5000115,0.47120586,1.6355441,1,MPO305460,528,18,1960-2014,0.47,M-h,3Eh,MPCLINUX,9803,-5011,Ptah,20140730
1,5131,14.7,0.15,K161D,57.15364,135.81513,110.39724,36.42147,0.5691114,0.54401514,1.486148,1,MPO365309,811,22,1978-2015,0.51,M-h,3Eh,MPCLINUX,1803,-5131,1990 BG,20151227
1,5143,13.9,0.15,K161D,215.56403,227.72075,309.5567,9.0338,0.7723582,0.39693809,1.8336687,1,MPO365309,1852,24,1953-2015,0.45,M-h,3Eh,MPCLINUX,1803,-5143,Heracles,20151231
